customer_id,gender,senior_citizen,tenure_months,monthly_fee,total_charges,payment_method,subscription_plan,churned
4815-YOSUK,Male,0,72,104.9,7537.5,Credit Card,Premium,No
2659-VXMWZ,Male,0,67,111.3,7482.1,Electronic,Premium,Yes
0380-NEAVX,Male,1,34,99.85,3343.15,Electronic,Premium,No
3207-OYBWH,Male,1,57,95.25,5427.05,Bank Transfer,Premium,Yes
4285-GYRQC,Female,0,7,86.25,587.1,Electronic,Premium,Yes
7216-EWTRS,Female,1,1,100.8,100.8,Electronic,Premium,Yes
4365-MSDYN,Male,0,8,19.55,161.15,Bank Transfer,Basic,No
7036-TYDEC,Female,0,69,104.0,7028.5,Electronic,Premium,No
5802-ADBRC,Female,0,50,104.4,5232.9,Mailed,Premium,No
8076-FEZKJ,Male,0,10,19.5,225.85,Mailed,Basic,No
5197-YPYBZ,Female,0,12,25.25,274.7,Credit Card,Basic,No
8337-MSSXB,Female,0,14,86.3,1180.95,Electronic,Premium,Yes
4312-GVYNH,Female,0,70,49.85,3370.2,Bank Transfer,Basic,No
8495-LJDFO,Female,1,64,108.95,7111.3,Bank Transfer,Premium,No
0839-JTCUD,Female,0,66,89.9,5958.85,Credit Card,Premium,No
5494-WOZRZ,Female,0,71,82.0,5999.85,Credit Card,Premium,No
1302-UHBDD,Male,1,20,89.95,1648.45,Electronic,Premium,No
2234-EOFPT,Male,0,72,79.35,5753.25,Bank Transfer,Standard,No
8619-IJNDK,Female,0,71,64.05,4492.9,Credit Card,Standard,No
8378-LKJAF,Male,0,38,101.15,3956.7,Credit Card,Premium,No
8182-BJDSI,Female,0,28,89.95,2625.55,Electronic,Premium,Yes
2528-HFYZX,Male,1,17,76.45,1233.4,Electronic,Standard,Yes
1153-GNOLC,Male,0,33,39.1,1309.0,Electronic,Basic,No
3298-QEICA,Female,0,23,34.6,813.45,Mailed,Basic,No
0788-DXBFY,Male,0,58,19.55,1108.8,Electronic,Basic,No
3597-YASZG,Female,1,70,104.45,7349.35,Bank Transfer,Premium,No
3496-LFSZU,Male,0,4,70.5,294.2,Electronic,Standard,No
5242-UOWHD,Male,0,45,20.35,929.2,Mailed,Basic,No
2482-CZGBB,Male,0,10,70.0,740.0,Electronic,Standard,Yes
6479-SZPLM,Male,0,36,19.45,754.5,Credit Card,Basic,No
8097-VBQTZ,Male,0,54,69.9,3883.3,Mailed,Standard,No
4500-HKANN,Male,0,23,59.7,1414.2,Mailed,Standard,No
9917-KWRBE,Female,0,41,78.35,3211.2,Credit Card,Standard,No
3420-ZDBMA,Male,1,5,71.45,371.6,Mailed,Standard,No
2212-LYASK,Male,0,27,45.85,1246.4,Credit Card,Basic,No
1393-IMKZG,Female,0,1,95.85,95.85,Electronic,Premium,No
8069-RHUXK,Female,0,67,35.7,2545.7,Credit Card,Basic,No
3398-GCPMU,Female,1,72,89.55,6448.85,Credit Card,Premium,No
2908-WGAXL,Female,0,56,24.95,1468.9,Credit Card,Basic,No
3378-AJRAO,Male,0,44,24.85,1013.6,Electronic,Basic,No
1013-QCWAM,Female,1,66,100.8,6690.75,Electronic,Premium,No
0866-QLSIR,Female,0,34,64.4,2088.75,Mailed,Standard,Yes
6050-FFXES,Female,0,69,105.35,7240.65,Bank Transfer,Premium,No
7181-BQYBV,Female,0,1,102.45,102.45,Electronic,Premium,Yes
0362-RAOQO,Female,0,40,19.65,830.25,Credit Card,Basic,No
9554-DFKIC,Male,0,30,54.45,1588.7,Bank Transfer,Standard,No
5527-ACHSO,Female,0,11,70.5,829.3,Mailed,Standard,No
0829-DDVLK,Female,0,15,20.1,302.45,Credit Card,Basic,No
1399-UBQIU,Male,0,11,69.35,712.25,Electronic,Standard,No
1813-JLKWR,Female,0,64,19.8,1336.65,Bank Transfer,Basic,No
0336-PIKEI,Male,1,72,74.4,5360.75,Bank Transfer,Standard,No
7322-OCWHC,Male,1,72,93.05,6735.05,Bank Transfer,Premium,No
9537-VHDTA,Female,0,1,51.2,51.2,Mailed,Standard,No
4957-TIALW,Female,0,15,65.6,1010.0,Credit Card,Standard,No
2054-PJOCK,Female,0,60,80.55,4847.05,Credit Card,Premium,No
9150-HEPMB,Male,0,56,52.7,3019.7,Mailed,Standard,No
9030-QGZNL,Female,0,8,20.85,161.65,Mailed,Basic,No
6204-IEUXJ,Female,0,3,80.1,217.55,Credit Card,Premium,Yes
3126-WQMGH,Female,0,49,52.15,2583.75,Credit Card,Standard,No
4529-CKBCL,Female,0,2,80.2,146.05,Electronic,Premium,Yes
2506-CLAKW,Female,0,6,98.15,567.45,Bank Transfer,Premium,Yes
7176-WRTNX,Male,0,70,114.95,7711.25,Bank Transfer,Premium,No
1583-IHQZE,Male,0,12,112.95,1384.75,Mailed,Premium,Yes
5732-IKGQH,Male,1,52,104.45,5481.25,Bank Transfer,Premium,No
9239-GZHZE,Female,0,72,113.65,8124.2,Credit Card,Premium,No
7205-BAIAD,Female,0,40,20.6,827.3,Bank Transfer,Basic,No
0151-ONTOV,Female,0,1,70.9,70.9,Mailed,Standard,Yes
4140-MUHUG,Female,1,3,86.85,220.95,Electronic,Premium,Yes
0093-EXYQL,Female,1,40,91.55,3673.6,Electronic,Premium,No
8064-RAVOH,Male,0,1,49.85,49.85,Electronic,Basic,No
0219-QAERP,Male,0,30,19.8,576.65,Credit Card,Basic,No
0320-JDNQG,Male,0,23,99.85,2331.3,Electronic,Premium,Yes
7180-PISOG,Male,0,1,74.5,74.5,Electronic,Standard,Yes
9168-INPSZ,Female,1,44,104.15,4495.65,Electronic,Premium,No
3571-RFHAR,Male,0,65,109.15,6941.2,Electronic,Premium,Yes
0015-UOCOJ,Female,1,7,48.2,340.35,Electronic,Basic,No
5334-AFQJB,Male,1,72,25.1,1789.9,Credit Card,Basic,No
2754-SDJRD,Female,1,8,100.15,908.55,Credit Card,Premium,No
9578-VRMNM,Female,0,16,65.2,1043.35,Credit Card,Standard,Yes
1587-FKLZB,Male,1,66,99.5,6822.15,Credit Card,Premium,Yes
6140-QNRQQ,Male,0,1,71.55,71.55,Mailed,Standard,Yes
8963-JLGJT,Male,0,3,55.9,157.55,Mailed,Standard,No
4307-KTUMW,Male,0,53,93.9,5029.2,Electronic,Premium,Yes
1465-LNTLJ,Male,1,8,64.4,581.7,Credit Card,Standard,No
5440-FLBQG,Male,1,69,108.4,7318.2,Bank Transfer,Premium,Yes
2135-DQWAQ,Female,0,5,85.3,420.45,Mailed,Premium,No
4056-QHXHZ,Female,0,72,107.45,7576.7,Mailed,Premium,No
7470-MCQTK,Female,0,13,48.75,633.4,Bank Transfer,Basic,Yes
7488-MXJIV,Female,0,4,85.65,321.65,Electronic,Premium,Yes
7401-JIXNM,Female,0,54,91.3,4965.0,Credit Card,Premium,No
9339-FIIJL,Male,0,72,85.95,6151.9,Bank Transfer,Premium,No
2027-FECZV,Male,0,12,106.7,1253.9,Electronic,Premium,Yes
2672-DZUOY,Male,0,1,25.15,25.15,Electronic,Basic,Yes
4706-DGAHW,Male,1,1,45.2,45.2,Electronic,Basic,No
3870-MQAMG,Female,0,54,110.35,5893.15,Electronic,Premium,Yes
6670-MFRPK,Male,0,69,79.2,5420.65,Credit Card,Standard,No
6177-PEVRA,Female,0,48,55.5,2627.35,Credit Card,Standard,No
4800-CZMPC,Female,0,48,103.25,5037.55,Credit Card,Premium,Yes
4813-HQMGZ,Female,0,8,90.25,743.75,Electronic,Premium,No
7579-KKLOE,Male,0,71,91.25,6589.6,Mailed,Premium,No
7377-DMMRI,Male,0,2,47.8,92.45,Electronic,Basic,Yes
8402-EIVQS,Male,0,67,100.9,6733.15,Credit Card,Premium,No
4947-DSMXK,Male,0,34,97.7,3410.0,Bank Transfer,Premium,No
7245-NIIWQ,Female,0,3,69.85,199.85,Electronic,Standard,No
0002-ORFBO,Female,0,9,65.6,593.3,Mailed,Standard,No
3324-OIRTO,Male,0,71,104.65,7288.4,Bank Transfer,Premium,No
5414-OFQCB,Male,0,57,90.45,5229.8,Credit Card,Premium,No
4967-WPNCF,Male,0,72,63.7,4464.8,Bank Transfer,Standard,No
8552-OBVRU,Female,1,48,104.5,5068.05,Electronic,Premium,No
8499-BRXTD,Male,0,18,20.1,401.85,Mailed,Basic,No
9154-QDGTH,Male,0,43,104.3,4451.85,Credit Card,Premium,No
8197-BFWVU,Female,0,72,93.25,6688.95,Bank Transfer,Premium,No
2577-GVSIL,Male,0,35,73.45,2661.1,Bank Transfer,Standard,No
9367-OIUXP,Male,0,4,20.7,73.05,Mailed,Basic,No
6770-UAYGJ,Female,0,49,25.25,1211.65,Mailed,Basic,No
6463-HHXJR,Female,0,71,100.5,7030.65,Bank Transfer,Premium,No
7928-VJYAB,Male,0,11,90.6,1020.2,Electronic,Premium,No
1187-WILMM,Male,0,63,89.4,5597.65,Credit Card,Premium,No
9776-OJUZI,Female,1,65,95.45,6223.3,Bank Transfer,Premium,No
1306-RPWXZ,Female,0,49,20.45,1024.65,Credit Card,Basic,No
8949-JTMAY,Female,0,29,98.6,2933.2,Credit Card,Premium,Yes
2774-LVQUS,Female,1,15,83.05,1258.3,Electronic,Premium,Yes
3097-PYWXL,Female,0,4,19.95,82.9,Electronic,Basic,No
2266-SJNAT,Female,0,72,109.15,7789.6,Credit Card,Premium,No
0869-PAPRP,Female,1,26,85.7,2067.0,Credit Card,Premium,No
4238-JSSWH,Female,1,35,102.05,3452.55,Bank Transfer,Premium,No
2972-YDYUW,Female,0,57,94.7,5468.95,Electronic,Premium,No
1104-FEJAM,Male,0,28,64.4,1802.15,Electronic,Standard,No
2809-ILCYT,Female,0,25,26.8,733.55,Mailed,Basic,No
5499-ECUTN,Female,0,47,66.05,3021.45,Credit Card,Standard,No
4981-FLTMF,Female,0,57,65.2,3687.85,Bank Transfer,Standard,No
9121-PHQSR,Male,1,16,85.05,1391.15,Credit Card,Premium,No
3113-IWHLC,Male,0,5,55.8,274.35,Mailed,Standard,No
3211-ILJTT,Male,0,17,70.4,1214.05,Bank Transfer,Standard,Yes
4612-THJBS,Female,1,56,104.75,5510.65,Bank Transfer,Premium,Yes
4277-BWBML,Male,0,72,19.95,1322.85,Bank Transfer,Basic,No
4094-NSEDU,Female,1,21,94.25,1973.75,Electronic,Premium,Yes
0234-TEVTT,Female,0,48,45.0,2196.3,Credit Card,Basic,No
4304-TSPVK,Female,0,68,114.9,7843.55,Bank Transfer,Premium,No
1552-AAGRX,Female,0,30,106.4,3211.9,Bank Transfer,Premium,No
2637-FKFSY,Female,0,3,46.1,130.15,Mailed,Basic,No
9796-MVYXX,Female,1,14,39.7,692.35,Mailed,Basic,No
7874-ECPQJ,Female,0,4,20.05,85.5,Bank Transfer,Basic,No
0020-INWCK,Female,0,71,95.75,6849.4,Credit Card,Premium,No
7089-RKVSZ,Male,0,8,24.4,203.95,Mailed,Basic,No
2683-JXWQQ,Male,0,61,33.6,2117.2,Bank Transfer,Basic,No
9548-ZMVTX,Male,0,72,90.45,6565.85,Bank Transfer,Premium,No
8739-XNIKG,Female,0,5,84.0,424.75,Electronic,Premium,No
9755-JHNMN,Female,0,49,67.4,3306.85,Bank Transfer,Standard,No
3981-QSVQI,Male,0,8,19.7,168.9,Bank Transfer,Basic,No
2789-HQBOU,Male,0,3,80.35,253.8,Electronic,Premium,No
9424-CMPOG,Male,0,9,19.6,197.4,Mailed,Basic,No
5067-WJEUN,Male,0,67,54.2,3838.2,Bank Transfer,Standard,No
3450-WXOAT,Male,0,46,45.2,2065.15,Credit Card,Basic,No
9251-WNSOD,Female,0,67,75.1,5064.45,Mailed,Standard,No
6974-DAFLI,Female,0,55,19.7,1140.05,Electronic,Basic,No
2616-UUTFK,Male,0,33,72.75,2447.45,Bank Transfer,Standard,No
7064-JHXCE,Male,0,62,20.05,1263.9,Credit Card,Basic,No
5103-MHMHY,Female,0,1,45.95,45.95,Mailed,Basic,Yes
7989-AWGEH,Male,0,49,39.2,1838.15,Electronic,Basic,No
4373-VVHQL,Male,0,1,44.75,44.75,Electronic,Basic,No
4559-UWIHT,Male,0,14,82.65,1185.0,Electronic,Premium,No
7268-IGMFD,Male,1,18,93.9,1743.9,Bank Transfer,Premium,No
1846-XWOQN,Female,1,1,70.15,70.15,Electronic,Standard,Yes
0235-KGSLC,Female,0,1,85.55,85.55,Credit Card,Premium,Yes
6650-BWFRT,Female,0,72,117.15,8529.5,Credit Card,Premium,No
9570-KYEUA,Male,0,64,99.25,6549.45,Credit Card,Premium,No
6993-YGFJV,Male,0,69,112.55,7806.5,Bank Transfer,Premium,No
2712-SYWAY,Female,0,1,25.7,25.7,Electronic,Basic,No
0730-BGQGF,Male,0,71,90.3,6287.3,Credit Card,Premium,No
5498-IBWPI,Female,0,66,49.4,3251.85,Credit Card,Basic,No
9101-NTIXF,Male,0,2,19.4,50.6,Mailed,Basic,No
0013-SMEOE,Female,1,71,109.7,7904.25,Bank Transfer,Premium,No
9314-QDMDW,Male,0,11,61.25,729.95,Electronic,Standard,No
9308-ANMVE,Male,0,47,55.3,2654.05,Electronic,Standard,No
2884-GBPFB,Female,0,35,70.3,2416.55,Electronic,Standard,Yes
3757-NJYBX,Male,1,32,106.35,3520.75,Bank Transfer,Premium,Yes
3413-DHLPB,Male,0,60,103.75,5969.95,Bank Transfer,Premium,No
7649-PHJVR,Male,0,11,19.5,226.8,Mailed,Basic,No
6114-TCFID,Female,0,29,39.5,1082.75,Credit Card,Basic,No
3787-TRIAL,Male,0,21,26.05,565.75,Electronic,Basic,No
2573-GYRUU,Male,1,48,91.05,4370.75,Credit Card,Premium,No
5156-UMKOW,Female,0,3,29.65,90.05,Mailed,Basic,No
1247-QBVSH,Female,0,43,50.2,2169.4,Mailed,Standard,No
6734-GMPVK,Male,0,5,105.3,550.6,Electronic,Premium,No
9822-OAOVB,Female,0,1,55.45,55.45,Electronic,Standard,No
6161-ERDGD,Male,0,71,85.45,6300.85,Electronic,Premium,No
1226-JZNKR,Female,0,8,19.8,160.05,Electronic,Basic,No
7318-EIVKO,Male,0,8,59.25,436.6,Electronic,Standard,No
3771-PZOBW,Male,0,20,90.7,1781.35,Credit Card,Premium,No
5136-KCKGI,Female,0,33,103.7,3467.0,Mailed,Premium,Yes
8231-BSWXX,Male,0,71,79.05,5552.5,Credit Card,Standard,No
6486-LHTMA,Female,1,31,90.7,2835.5,Electronic,Premium,No
4083-BFNYK,Female,1,38,95.0,3591.25,Credit Card,Premium,No
3722-WPXTK,Male,0,1,88.35,88.35,Electronic,Premium,Yes
7389-KBFIT,Female,0,2,30.25,63.75,Mailed,Basic,No
7176-WIONM,Female,0,12,49.85,617.15,Bank Transfer,Basic,No
5141-ZUVBH,Female,0,9,93.0,870.25,Bank Transfer,Premium,No
1089-HDMKP,Male,1,11,54.55,601.25,Electronic,Standard,No
7623-HKYRK,Male,0,6,19.7,111.65,Mailed,Basic,No
0310-SUCIN,Female,0,71,84.8,6046.1,Bank Transfer,Premium,No
5197-PYEPU,Female,0,42,94.45,3923.8,Credit Card,Premium,No
2929-ERCFZ,Female,0,8,94.2,777.3,Electronic,Premium,Yes
7548-SEPYI,Female,0,5,96.25,512.45,Electronic,Premium,Yes
8835-VSDSE,Female,0,2,70.7,141.45,Electronic,Standard,Yes
6619-RPLQZ,Female,0,45,20.85,892.15,Mailed,Basic,No
3275-RHRNE,Male,0,28,60.0,1682.05,Credit Card,Standard,No
3503-TYDAY,Female,0,43,80.45,3398.9,Electronic,Premium,No
6901-GOGZG,Male,0,60,84.95,4984.85,Electronic,Premium,No
1623-NLDOT,Female,0,42,33.55,1445.3,Mailed,Basic,Yes
7021-XSNYE,Male,0,7,49.65,305.55,Credit Card,Basic,No
9621-OUPYD,Female,0,25,20.2,507.9,Bank Transfer,Basic,No
9898-KZQDZ,Female,1,40,94.55,3640.45,Credit Card,Premium,Yes
8982-NHAVY,Male,0,27,100.5,2673.45,Bank Transfer,Premium,No
4307-KWMXE,Male,0,10,35.75,389.8,Electronic,Basic,No
0141-YEAYS,Female,1,27,86.45,2401.05,Bank Transfer,Premium,No
2450-ZKEED,Female,0,11,53.8,651.55,Bank Transfer,Standard,No
3694-DELSO,Male,0,4,38.55,156.1,Credit Card,Basic,No
3893-JRNFS,Male,0,68,39.9,2796.35,Bank Transfer,Basic,No
9603-OAIHC,Male,1,1,70.05,70.05,Electronic,Standard,No
1133-KXCGE,Female,0,18,20.1,407.05,Mailed,Basic,No
5236-PERKL,Female,0,57,112.95,6465.0,Bank Transfer,Premium,Yes
0142-GVYSN,Male,0,26,20.3,511.25,Electronic,Basic,No
1049-FYSYG,Female,0,17,35.65,646.05,Credit Card,Basic,No
7854-FOKSF,Male,0,1,35.9,35.9,Electronic,Basic,Yes
2519-FAKOD,Male,0,38,99.25,3777.15,Bank Transfer,Premium,Yes
8406-LNMHF,Male,1,59,82.95,4903.15,Credit Card,Premium,No
1821-BUCWY,Male,0,30,55.65,1653.85,Mailed,Standard,No
8263-JQAIK,Male,1,2,24.45,47.5,Mailed,Basic,Yes
0023-UYUPN,Female,1,50,25.2,1306.3,Electronic,Basic,No
8314-DPQHL,Male,0,9,50.8,463.6,Mailed,Standard,No
1465-WCZVT,Female,0,3,19.65,60.65,Mailed,Basic,No
9481-SFCQY,Female,0,14,59.8,824.85,Credit Card,Standard,No
6360-SVNWV,Female,1,31,73.55,2094.65,Credit Card,Standard,No
0567-GGCAC,Female,0,7,61.4,438.9,Electronic,Standard,No
7089-IVVAZ,Female,0,8,103.35,847.3,Bank Transfer,Premium,Yes
8884-MRNSU,Male,0,17,19.9,329.75,Bank Transfer,Basic,No
2171-UDMFD,Male,0,32,19.45,674.55,Credit Card,Basic,No
9050-IKDZA,Female,1,2,81.5,162.55,Mailed,Premium,No
2205-YMZZJ,Male,1,7,84.8,546.95,Electronic,Premium,Yes
9802-CAQUT,Female,0,72,109.55,7887.25,Credit Card,Premium,No
1254-IZEYF,Female,1,31,99.95,3186.65,Electronic,Premium,Yes
0187-WZNAB,Female,0,27,74.4,1972.35,Mailed,Standard,No
9492-TOKRI,Female,0,18,90.0,1527.35,Credit Card,Premium,Yes
1475-VWVDO,Male,0,7,74.9,490.55,Electronic,Standard,No
9221-OTIVJ,Female,1,14,104.85,1531.4,Electronic,Premium,Yes
1357-MVDOZ,Male,0,11,59.65,683.25,Bank Transfer,Standard,No
7602-MVRMB,Female,0,72,110.45,8058.85,Bank Transfer,Premium,No
3325-FUYCG,Male,0,28,106.1,2847.4,Electronic,Premium,Yes
5908-QMGOE,Male,1,15,74.2,1133.9,Credit Card,Standard,Yes
1197-BVMVG,Female,1,4,74.45,294.45,Electronic,Standard,No
5406-KGRMX,Female,0,71,24.55,1719.15,Electronic,Basic,No
8481-YYXWG,Female,0,5,89.35,461.7,Electronic,Premium,Yes
5968-HYJRZ,Male,0,47,24.55,1160.45,Mailed,Basic,No
5198-EFNBM,Male,1,57,90.65,5199.8,Electronic,Premium,No
7516-GMHUV,Male,1,50,105.05,5163.3,Credit Card,Premium,No
7140-ADSMJ,Male,0,8,20.45,162.3,Credit Card,Basic,No
2230-XTUWL,Female,0,48,19.55,883.35,Mailed,Basic,No
7706-YLMQA,Female,0,70,19.7,1341.5,Bank Transfer,Basic,No
2585-KTFRE,Male,0,1,70.45,70.45,Bank Transfer,Standard,No
7994-UYIVZ,Male,0,8,85.65,659.45,Bank Transfer,Premium,No
2609-IAICY,Female,0,1,77.15,77.15,Electronic,Standard,Yes
1740-CSDJP,Male,0,1,35.25,35.25,Bank Transfer,Basic,Yes
7717-BICXI,Male,0,60,20.55,1205.05,Mailed,Basic,No
6559-RAKOZ,Male,0,49,97.95,4917.9,Electronic,Premium,No
2636-OHFMN,Male,0,4,48.55,201.0,Electronic,Basic,Yes
4716-MRVEN,Female,0,29,20.0,599.3,Mailed,Basic,No
2143-LJULT,Female,0,67,25.25,1733.15,Credit Card,Basic,No
1323-OOEPC,Female,0,53,98.4,5149.5,Credit Card,Premium,Yes
3200-MNQTF,Male,0,67,70.9,4677.1,Credit Card,Standard,No
6164-HXUGH,Female,0,6,19.85,119.3,Mailed,Basic,No
5630-IXDXV,Female,0,47,106.35,4849.1,Electronic,Premium,No
0320-DWVTU,Female,0,53,99.5,5424.25,Mailed,Premium,No
9135-MGVPY,Male,0,69,84.7,5878.9,Mailed,Premium,No
1212-GLHMD,Male,0,3,86.05,244.85,Mailed,Premium,No
7878-JGDKK,Male,0,4,44.55,220.75,Mailed,Basic,No
1088-AUUZZ,Male,0,56,75.85,4261.2,Credit Card,Standard,No
0397-GZBBC,Male,1,59,93.85,5574.75,Bank Transfer,Premium,Yes
6614-YWYSC,Male,1,61,25.0,1501.75,Bank Transfer,Basic,No
9588-OZDMQ,Female,0,2,45.0,89.75,Electronic,Basic,No
7641-EUYET,Male,1,46,100.7,4541.2,Electronic,Premium,Yes
6476-EPYZR,Male,0,12,20.5,255.5,Mailed,Basic,No
9921-ZVRHG,Female,0,14,80.45,1072.0,Electronic,Premium,Yes
1174-FGIFN,Female,0,28,90.45,2509.25,Electronic,Premium,No
6620-HVDUJ,Male,0,24,60.45,1440.75,Bank Transfer,Standard,No
4701-MLJPN,Male,0,31,55.25,1715.65,Electronic,Standard,Yes
1032-MAELW,Female,0,68,78.45,5333.35,Electronic,Standard,No
7641-TQFHN,Male,0,39,100.55,3895.35,Mailed,Premium,No
1552-TKMXS,Female,0,42,20.35,869.9,Credit Card,Basic,No
9206-GVPEQ,Male,0,13,54.45,706.85,Electronic,Standard,Yes
8622-ZLFKO,Female,0,6,90.75,512.25,Electronic,Premium,No
1596-BBVTG,Male,0,35,75.35,2636.05,Credit Card,Standard,Yes
6188-UXBBR,Female,0,38,20.25,814.75,Credit Card,Basic,No
2333-KWEWW,Male,0,18,20.05,388.6,Credit Card,Basic,No
5702-SKUOB,Female,0,4,19.6,93.45,Mailed,Basic,No
1134-YWTYF,Male,0,27,53.8,1389.85,Electronic,Standard,No
6061-GWWAV,Male,0,41,70.2,2894.55,Mailed,Standard,No
0679-TDGAK,Male,0,50,75.5,4025.6,Electronic,Standard,No
6585-WCEWR,Male,0,72,20.35,1354.4,Electronic,Basic,No
9067-YGSCA,Female,0,70,26.05,1856.4,Credit Card,Basic,No
9067-SQTNS,Male,0,44,20.6,926.0,Bank Transfer,Basic,No
8433-WXGNA,Male,0,2,75.7,189.2,Electronic,Standard,Yes
1776-SPBWV,Female,0,34,20.1,682.1,Bank Transfer,Basic,No
8735-SDUFN,Female,1,72,24.3,1778.7,Bank Transfer,Basic,No
9668-PUGNU,Male,0,71,24.5,1816.2,Electronic,Basic,No
9405-GPBBG,Female,0,64,110.5,7069.25,Credit Card,Premium,No
1926-QUZNN,Female,0,72,25.25,1841.2,Bank Transfer,Basic,No
3707-GNWHM,Male,0,1,74.25,74.25,Mailed,Standard,Yes
7016-NVRIC,Male,1,29,90.1,2656.7,Bank Transfer,Premium,No
5829-NVSQN,Female,0,23,68.75,1689.45,Bank Transfer,Standard,No
9565-AXSMR,Male,0,52,19.2,1054.75,Mailed,Basic,No
8922-LIEGH,Female,1,25,89.7,2187.55,Electronic,Premium,Yes
8869-LIHMK,Female,0,64,115.1,7334.05,Bank Transfer,Premium,No
8245-UMPYT,Female,1,16,96.4,1581.2,Electronic,Premium,Yes
5186-SAMNZ,Male,1,1,69.5,69.5,Bank Transfer,Standard,Yes
0447-RXSGD,Male,0,24,99.65,2404.85,Bank Transfer,Premium,No
4927-WWOOZ,Male,0,2,91.45,171.45,Electronic,Premium,No
5788-YPOEG,Female,0,34,84.75,2839.45,Mailed,Premium,No
5373-SFODM,Male,1,36,85.25,3132.75,Credit Card,Premium,Yes
0661-KBKPA,Male,0,53,78.75,3942.45,Mailed,Standard,No
9081-WWXKP,Female,0,47,20.25,873.4,Credit Card,Basic,No
0784-ZQJZX,Male,0,72,19.9,1529.65,Credit Card,Basic,No
3133-PZNSR,Male,0,72,97.75,6991.6,Credit Card,Premium,No
5766-ZJYBB,Male,0,1,19.4,19.4,Mailed,Basic,Yes
8931-GJJIQ,Female,0,9,83.3,803.3,Electronic,Premium,Yes
4277-PVRAN,Female,0,8,80.1,679.3,Bank Transfer,Premium,Yes
0022-TCJCI,Male,1,45,62.7,2791.5,Credit Card,Standard,Yes
0722-SVSFK,Female,0,7,100.4,715.0,Electronic,Premium,No
3612-YVGSJ,Female,0,71,24.45,1681.6,Credit Card,Basic,No
9825-YCXWZ,Female,1,41,101.1,4016.2,Bank Transfer,Premium,No
5397-NSKQG,Male,0,67,50.9,3281.65,Credit Card,Standard,No
8565-HBFNN,Male,0,69,107.2,7317.1,Credit Card,Premium,No
2000-DHJUY,Female,1,70,92.2,6474.45,Bank Transfer,Premium,No
0203-HHYIJ,Male,0,25,25.3,676.35,Bank Transfer,Basic,Yes
8670-ERCJH,Male,0,72,113.4,8164.1,Bank Transfer,Premium,No
7758-UJWYS,Male,0,34,40.55,1325.85,Electronic,Basic,No
2050-ONYDQ,Female,0,65,26.0,1654.85,Credit Card,Basic,No
7055-JCGNI,Female,0,70,111.95,7795.95,Credit Card,Premium,No
0739-UUAJR,Female,0,72,53.8,3952.45,Credit Card,Standard,No
4826-DXMUP,Male,0,35,72.1,2495.15,Mailed,Standard,No
0952-KMEEH,Male,0,13,98.15,1230.25,Mailed,Premium,Yes
7285-KLOTR,Female,0,12,78.85,876.75,Electronic,Standard,No
0654-PQKDW,Female,0,62,70.75,4263.45,Bank Transfer,Standard,No
7175-NTIXE,Female,0,25,76.15,1992.95,Credit Card,Standard,No
7963-SHNDT,Female,0,52,39.1,1982.1,Mailed,Basic,No
9796-BPKIW,Male,1,8,69.95,562.7,Credit Card,Standard,No
0188-GWFLE,Male,0,2,20.05,33.7,Mailed,Basic,No
8129-GMVGI,Female,0,56,20.05,1090.1,Mailed,Basic,No
2882-DDZPG,Female,0,12,19.45,227.45,Bank Transfer,Basic,No
3547-LQRIK,Female,0,47,26.9,1250.85,Electronic,Basic,No
9137-NOQKA,Male,1,2,19.2,37.2,Electronic,Basic,No
5843-TTHGI,Female,0,18,50.0,892.7,Mailed,Standard,No
1849-RJYIG,Female,0,8,60.0,487.75,Electronic,Standard,No
8868-GAGIO,Male,0,45,84.55,3713.95,Mailed,Premium,No
4061-UKJWL,Male,0,3,45.45,141.7,Mailed,Basic,No
5380-XPJNZ,Female,0,38,20.05,678.2,Mailed,Basic,No
8263-QMNTJ,Male,0,72,115.55,8425.3,Electronic,Premium,No
8178-EYZUO,Male,0,46,93.7,4154.8,Electronic,Premium,Yes
3230-JCNZS,Female,0,71,99.0,7061.65,Credit Card,Premium,No
0277-ORXQS,Male,0,66,50.55,3364.55,Bank Transfer,Standard,No
5130-IEKQT,Male,1,25,105.95,2655.25,Mailed,Premium,Yes
3230-WYKIR,Male,0,18,82.0,1425.45,Credit Card,Premium,Yes
7996-BPXHY,Female,0,13,25.0,332.5,Bank Transfer,Basic,No
3227-WLKLI,Female,0,65,91.55,5963.95,Bank Transfer,Premium,No
0407-BDJKB,Male,0,60,95.75,5742.9,Electronic,Premium,Yes
2266-FUBDZ,Male,0,15,19.35,278.85,Mailed,Basic,No
8237-ULIXL,Female,0,72,24.85,1871.85,Credit Card,Basic,No
9600-UDOPK,Male,0,30,94.05,2866.45,Credit Card,Premium,Yes
8216-AZUUZ,Female,0,42,100.4,4303.65,Electronic,Premium,No
9153-BTBVV,Female,0,71,25.0,1753.0,Bank Transfer,Basic,No
4074-SJFFA,Female,0,1,54.75,54.75,Mailed,Standard,Yes
3269-ATYWD,Male,1,39,95.65,3759.05,Bank Transfer,Premium,Yes
5186-PEIZU,Female,0,35,19.25,617.65,Bank Transfer,Basic,No
1074-AMIOH,Female,0,53,108.25,5935.1,Bank Transfer,Premium,No
4910-GMJOT,Female,0,1,94.6,94.6,Electronic,Premium,Yes
